ID	LogFC	Pvalue	Symbol
38	P19022	0.596941265457517	0.00874369231591771	CDH2
39	Q8NE62	1.17445541725228	0.0138444654674383	CHDH
40	O00299	1.34417498403756	0.00200678394519079	CLIC1
41	Q9Y696	1.65365517904245	0.000597416332615209	CLIC4
42	Q15417	1.32253772777002	0.0102967327498625	CNN3
43	P09543	-0.490283721913871	0.028356647617072	CNP
44	Q5HYK3	-0.15876231795388	0.379767679163342	COQ5
45	Q9BR76	0.348438050771267	0.0522238305201202	CORO1B
46	Q14019	1.63858278282739	0.00264102930809578	COTL1
47	P23786	0.378981357039727	0.53605588837321	CPT2
48	B1AKD8	0.848624968300767	0.165616158436564	CROCC
49	E9PR44	1.12241363890005	0.0357570764659078	CRYAB
50	Q9Y2S2	1.0665471208618	0.00636530092736326	CRYL1
51	B4DJV2	-0.458105114612013	0.00258609881946788	CS
52	P55060	0.741712986651135	0.00138371856054219	CSE1L
53	P04080	1.16520114774	0.0184296585515516	CSTB
54	E5RG03	0.541230818944398	0.00725910770150705	CTNNA1
55	P07339	0.628262214655674	0.0312817312123523	CTSD
56	Q7L576	0.334788419672063	0.113016849349463	CYFIP1
57	O95865	1.59597943962426	0.00651429230490682	DDAH2
58	O00571	0.233880613298024	0.0731277006706273	DDX3X
59	J3KTA4	0.204979634096975	0.0317790741279306	DDX5
60	P26196	0.239197738697777	0.250985074853399	DDX6
61	B7Z264	-0.278896194426655	0.173352447994295	B7Z264
62	Q08495	-0.591084892044318	0.00667681557409377	DMTN
63	M0QZ28	0.296623058237112	0.680909737793426	DTNA
64	Q9Y6G9	-0.317670178592131	0.0874535487401885	DYNC1LI1
65	Q9UHY7	0.626286144824693	0.0258117373034506	ENOPH1
66	P07099	0.252632985754126	0.359727105304543	EPHX1
67	E7EQR4	0.931778787944456	0.228660073747397	EZR
68	O15540	2.20291720981097	0.000336260648590289	FABP7
69	Q6P995	0.466055873489713	0.157328683239517	FAM171B
70	P05230	1.06524868289141	0.0473079696078538	FGF1
71	Q13642	0.874242534602208	0.0293282962038436	FHL1
72	O43427	-0.191075385884659	0.426438143143712	FIBP
73	Q96PY5	-1.03477258962082	0.000288281441736881	FMNL2
74	B3KVN2	0.540305430887844	0.112093928983862	FNTA
75	P02792	1.7752784559383	0.00403603897826677	FTL
76	K7EQG4	0.021520506755723	0.427979955406873	FXYD1
77	P11413	0.477044636137901	0.0106350831578251	G6PD
78	P17677	-0.544425459275482	0.0226054739361352	GAP43
79	P48506	0.545756914554826	0.0367175005196248	GCLC
80	Q8TB36	-0.370574602722964	0.00536452094875301	GDAP1
81	P14136	2.96831638966955	0.0103521121184936	GFAP
82	P17302	0.792267869415926	0.305340257693948	GJA1
83	P00367	0.327200598784138	0.0667176468437619	GLUD1
84	Q14344	0.777032669122183	0.0158524888688717	GNA13
85	Q14832	0.634511637537825	0.168254502508223	GRM3
86	A8MT37	-0.0529257254873851	0.579648010854539	GSK3A
87	A0A0A0MS51	0.873625138641446	0.0121389287394197	GSN
88	E9PHN6	1.22952716237049	0.000119914613372245	GSTM2
89	P21266	1.05972944696946	0.0241832342892398	GSTM3
90	P46439	1.99368712368171	0.00658941968330654	GSTM5
91	P78417	0.630878798585584	0.235132701383425	GSTO1
92	P40939	0.617742167685416	0.00843547842561836	HADHA
93	P55084	0.339478015424304	0.0387795007403151	HADHB
94	Q9GZV7	0.541443413407817	0.337399636300047	HAPLN2
95	Q14CZ8	1.49730599133995	0.0365996981508451	HEPACAM
96	P16403	1.06533865012936	0.0293935066166059	HIST1H1C
97	P10412	0.775911605781984	0.0684667999883672	HIST1H1E
98	P62805	0.809107728282405	0.00181778224448849	HIST1H4A
99	Q5TEC6	0.669775900007917	0.0236910988740813	HIST2H3PS2
100	F8W6I7	0.151656439767406	0.391329313506299	HNRNPA1
101	P52272	0.267463027490141	0.0335561828008384	HNRNPM
102	O43390	0.168896117468529	0.057401623668236	HNRNPR
103	Q5SSJ5	0.233306354335375	0.354536180103517	HP1BP3
104	P51659	0.0219379830771788	0.919780881567068	HSD17B4
105	Q6YN16	0.541650265475546	0.000702796197166627	HSDL2
106	P54652	0.844422474026164	0.0464216452983506	HSPA2
107	P04792	1.2825017475069	0.0766195392413542	HSPB1
108	D3DWV9	-0.765812297866655	0.000641737776324668	hCG_2004980
109	P49441	0.579117886662487	0.0345007849821937	INPP1
110	P53990	-0.788512551356546	0.0301548322436828	IST1
111	O94819	0.194014929043972	0.133095245529835	KBTBD11
112	P16389	-0.596234759676352	0.000657733916145213	KCNA2
113	P11279	0.667080061515672	0.0114684838027914	LAMP1
114	P13473	0.721446188688637	0.0126450982159	LAMP2
115	Q9NS86	-0.543589857919174	0.00362521407101232	LANCL2
116	Q8N145	-0.806251037397592	0.00570709147547036	LGI3
117	Q15334	0.807603855728543	0.0667447674985086	LLGL1
118	P02545	0.422621754672118	0.0121690953161281	LMNA
119	J9JID7	0.43967690912851	0.015980406409571	J9JID7
120	P09960	0.623990917572631	0.00954480459455529	LTA4H
121	P27338	1.26409314231581	0.00426965620917238	MAOB
122	P36507	-0.496475992923598	0.0205249718977264	MAP2K2
123	Q15691	1.4543336969932	0.000241270883321966	MAPRE1
124	A0A087WZH7	0.995628212183245	0.0012218843693088	A0A087WZH7
125	E9PMB9	-0.135470234942352	0.169400602819917	ME3
126	C9JTE0	-0.723162616238847	0.0754564913677943	MOG
127	P26038	1.20463184901401	0.0331290694406321	MSN
128	Q14764	1.38114820547626	0.00267370602949958	MVP
129	P43490	0.80752238222813	0.0303417085354841	NAMPT
130	P19338	0.35881616690044	0.0042540451594251	NCL
131	F8WBF9	-0.414355370145037	0.0483387019151662	NDRG3
132	Q9ULP0	-0.104915130351967	0.448189297099411	NDRG4
133	A0A087WXC5	-0.439772218187827	0.00414307849314119	NDUFA10
134	P28331	-0.277817876032007	0.0581217397587541	NDUFS1
135	G3V0I5	-0.644754559001494	4.21606688925135e-05	NDUFV1
136	Q8NC96	-0.822225001022961	0.0348906455152879	NECAP1
137	E7ESP9	-0.383859005304869	0.0209374415949902	NEFM
138	F6X2W2	-0.446259484166126	0.0348795453567272	F6X2W2
139	Q9Y697	-0.683234828203918	0.00939933850227981	NFS1
140	Q8TAT6	-0.116298917883108	0.761620838129209	NPLOC4
141	Q9Y639	-0.182390680538008	0.153059941833718	NPTN
142	Q15818	-0.351758738523606	0.0134806635805128	NPTX1
143	Q86UY8	-0.539984084387132	0.00668120373277149	NT5DC3
144	Q16620	0.429007707197686	0.0278175802006393	NTRK2
145	F5H810	-0.733212553498272	0.00875945142592086	OLFM1
146	Q14982	-0.186895292366551	0.207654492982623	OPCML
147	Q96CV9	-0.267114829029004	0.293780570950581	OPTN
148	Q8N573	-0.351770639572314	0.0466350423084866	OXR1
149	F6U236	-0.682784983298871	0.0022154241525556	PACSIN1
150	Q9Y2J8	1.12997189034589	0.0129025312084706	PADI2
151	M0R389	1.25192228771777	0.0345656724159112	PAFAH1B3
152	O75781	0.105556661725856	0.25792197739848	PALM
153	Q96AQ6	1.16644378650074	0.0298652262793575	PBXIP1
154	E7ETT1	-0.00275072477289282	0.988613120115446	PCCB
155	A0A0A0MRJ6	-0.39549294126142	0.197417586398972	PCMT1
156	P08559	-0.809066698140004	9.09918243023178e-07	PDHA1
157	O00330	-0.53472619648907	0.01241092416541	PDHX
158	H7BZJ3	0.304491597344195	0.0045383996780697	PDIA3
159	Q15121	1.4184289979986	0.00018222137700552	PEA15
160	O60825	0.655785022109335	0.00601946852859897	PFKFB2
161	O95336	1.58542022523096	9.78182909138897e-05	PGLS
162	O43175	1.33112845966475	0.000126055920768568	PHGDH
163	Q9NRX4	0.811628570566454	0.0796961130101127	PHPT1
164	Q99570	3.77589366351813	0.906314929418733	PIK3R4
165	Q9NQ66	-0.610356793635944	0.00201835406581252	PLCB1
166	P51178	0.97697845333787	0.116883976945698	PLCD1
167	A0A0A0MSQ0	0.383005983885153	0.274387894149031	PLS3
168	E9PHR9	1.37827734469091	0.00262055920552074	PLSCR4
169	Q15126	0.307038743374649	0.175745282190032	PMVK
170	C9JLU1	0.62024342476209	0.110106036284608	POLR2H
171	Q08752	-0.460226290472967	0.104765261991242	PPID
172	Q15172	0.974553309848672	0.000996842163974262	PPP2R5A
173	H7C3T4	0.685997152150633	0.00363229573709247	PRDX4
174	P54619	-0.130138465589835	0.343103366935934	PRKAG1
175	Q7Z6L0	-0.586065741604188	0.00181258920950151	PRRT2
176	Q9Y617	1.1729772861129	0.000306096788775627	PSAT1
177	P28070	0.498046994228781	0.00782766334569771	PSMB4
178	A6PVX3	1.17272863780813	0.00173124302931444	PSMD4
179	F2Z3J2	0.425146959125214	0.0801072878614478	PSMD5
180	Q6NZI2	0.728734692722961	0.017317127192833	CAVIN1
181	P11216	0.31007948935943	0.0136333265744819	PYGB
182	P11217	0.566373708509735	0.0440381623210527	PYGM
183	F2Z2T0	-0.493353206344446	0.0144039359712321	RABL6
184	A0A0A0MQY8	-0.253180391793545	0.18345454291496	RAP1GAP
185	P35241	0.936308500196932	0.0840474901181805	RDX
186	A0A087WTW9	-0.573731229953224	0.0660618095767759	RGS6
187	Q9Y2J0	-1.03297525590442	0.000686833134944038	RPH3A
188	P10301	0.820949214256417	0.00120372743400896	RRAS
189	Q15404	0.960429099520574	0.00293509762680949	RSU1
190	Q9Y265	0.0906434441355745	0.707861607199466	RUVBL1
191	P23297	0.792960212289113	0.0106076516621047	S100A1
192	Q14108	0.497794708826191	0.0224455864527349	SCARB2
193	B5MCX3	0.548189293202292	0.0108557465737527	SEPTIN2
194	G3XAH0	-0.766389197139588	0.000545024565706417	SEPTIN5
195	Q01105	0.83982722202829	0.00425708860508062	SET
196	Q8IXJ6	-0.319567932905607	0.10222009239784	SIRT2
197	Q99726	-0.618946805149499	0.0187529828234825	SLC30A3
198	Q8IWA5	0.745598734742527	0.0113157812784039	SLC44A2
199	A0A087X1X9	0.0112847135317373	0.930371036598763	SMAP1
200	Q13424	0.407614889024149	0.243116973922658	SNTA1
201	A0A087X0R6	0.724466898719819	0.00038394339250629	SNX12
202	O60749	0.104858218207651	0.444735501821368	SNX2
203	Q9BX66	0.479436473903898	0.083452548729955	SORBS1
204	A0A087X1H6	0.161901523957997	0.218377053089431	A0A087X1H6
205	P27105	0.485800323255096	0.0763745314773911	STOM
206	Q9P2R7	-0.43925776980543	0.00823457889189202	SUCLA2
207	B7Z645	0.120668800247838	0.478688069921143	SYNCRIP
208	Q8NF91	-0.453026448398259	0.0135997259568364	SYNE1
209	C9JYN0	0.692820284146796	0.0269436656611893	SYPL1
210	Q8TC07	0.393323026056641	0.188957876035535	TBC1D15
211	Q99426	0.474530519001025	0.0452561510196992	TBCB
212	M0QXU7	-0.346186900482784	0.0372387639621018	TIMM44
213	Q9UDY2	1.44894295068519	0.0075202997164857	TJP2
214	G3V448	0.661463039675074	0.0155468278843352	TMX1
215	P24821	3.50280287762905	0.0264771336571424	TNC
216	Q9BW30	1.17487689872209	0.00582093605711673	TPPP3
217	H0YB37	-0.449808684494051	0.0321174794663102	TTC1
218	A0A0A0MRA3	0.800319515474774	0.0279050081466142	TTN
219	Q9BVA1	0.324005145524785	0.157069464595951	TUBB2B
220	P68371	-0.221258575263154	0.0910494582077643	TUBB4B
221	Q9BUF5	-0.355979575293031	0.0439080663006024	TUBB6
222	D6RG15	-0.39287294481819	0.105635365035583	TWF2
223	P22314	0.447047957696543	0.0110247420142665	UBA1
224	P68036	0.90203678621277	0.000203231296005388	UBE2L3
225	A0A087WTB8	0.579611752072198	0.0106537665307712	UCHL3
226	P31930	-0.683179551396203	3.3047901732673e-05	UQCRC1
227	E9PF17	1.29358220395463	0.00569331984103556	VCAN
228	P18206	1.03203138227482	0.00492103266064464	VCL
229	P08670	0.768228569056885	0.00588595163815376	VIM
230	P62760	-0.648611186396887	0.00509426748567517	VSNL1
231	A0A087WY55	-0.437395457658943	0.128141030984589	VTA1
232	O75083	0.297431015140418	0.0954950424017126	WDR1
233	Q9H1Z4	-0.088918182116902	0.696614277718425	WDR13
