ID	LogFC	Pvalue	Symbol
90	P62316	0.366038523951623	0.0585403599975166	SNRPD2
91	P62318	0.396980241531359	0.00311034391780789	SNRPD3
92	P62304	0.283405477868165	0.0319711995150337	SNRPE
93	O60493	0.183208357373131	0.0273246352690802	SNX3
94	C9JAB2	0.152227824785909	0.0986433470564874	SRSF7
95	P51571	0.424390744508484	0.0168353731080307	SSR4
96	Q15526	0.150657944089265	0.579681861825178	SURF1
97	O43760	0.437709809138714	0.0407637345000364	SYNGR2
98	P49755	0.444994616017925	0.0137147705480401	TMED10
99	Q9Y3A6	0.407763883838429	0.10644999407307	TMED5
100	Q9BVK6	0.134093938587456	0.354560057540012	TMED9
101	Q9BVC6	0.270525443228942	0.0703904183094077	TMEM109
102	E9PGT1	0.317553802363844	0.00280599221620347	TSN
103	O94874	0.282059740397653	0.103006478122678	UFL1
