ID	LogFC	Pvalue	Symbol
51	Q9H3Z4	-0.421360380910931	0.0470038154756129	DNAJC5
52	H0Y368	0.0460527999553929	0.809303795391741	DPM1
53	O43324	-0.156797542650975	0.131251359874477	EEF1E1
54	P60842	0.158215879922129	0.00464662423973465	EIF4A1
55	E9PHY5	0.156120053565068	0.540780706784504	EPB41L2
56	F8W7Q4	-0.287213671261244	0.186992464849891	FAM162A
57	D6RB01	-0.0882644033059299	0.733995924210873	FAM169A
58	Q9Y3D6	-0.100917843501268	0.466686969218578	FIS1
59	Q02790	0.332349293032241	0.178611736004885	FKBP4
60	Q8IVP5	-0.305873682903821	0.375028221641103	FUNDC1
61	Q14697	0.278277765315237	0.0175846844630285	GANAB
62	C9K068	0.0308342468355411	0.682738330155032	NIPSNAP2
63	P63215	-0.618064294548008	0.102485526535213	GNG3
64	Q2TAP0	0.00883591350281493	0.977250741523786	GOLGA7B
65	Q9NQE9	-0.132113301326585	0.366756182419418	HINT3
66	P01112	-0.165911605498343	0.183057402919418	HRAS
67	Q96ID5	-0.32370656048718	0.0472070839367779	IGSF21
68	Q9NPH2	0.273389043352596	0.495872488191946	ISYNA1
69	K7EIJ8	0.321661583135548	0.00227618246881713	KATNAL2
70	O14910	-0.13835240280813	0.309560413499194	LIN7A
71	H3BSW0	-0.152759826532958	0.320679192586076	LRRC57
72	O94772	-0.9789862179167	0.00707055361398041	LY6H
73	C9JB30	-0.403777442766113	0.00669940130597067	MAPRE3
74	Q68D91	0.0902180455746243	0.749901910105731	MBLAC2
75	Q9GZY8	-0.255387530797975	0.071687698863075	MFF
76	Q15773	-0.424124108509288	0.0620060098948418	MLF2
77	A0A0A0MRU0	0.136824943862237	0.329473043224092	MPP2
78	P52815	-0.520341191072699	0.0331533565723194	MRPL12
79	P00403	-0.284050353015334	0.0751762602393916	MT-CO2
80	Q8N3F0	-0.772048293479766	0.010668670545416	MTURN
81	P14649	-0.524945064361198	0.054442373823657	MYL6B
82	P54920	-0.49227377781137	0.00871830158878337	NAPA
83	Q9H115	-0.615384427137181	0.00540365638953815	NAPB
84	Q9UI09	-0.358003175856387	0.0277999466252217	NDUFA12
85	Q9P0J0	-0.135312578488123	0.402265663617464	NDUFA13
86	O00483	-0.392989010173543	0.0446258824182868	NDUFA4
87	A0A087X1G1	-0.152659500731911	0.370405434167841	NDUFA5
88	P56556	-0.248732810880799	0.294572742480655	NDUFA6
89	Q16795	-0.182287023372596	0.20005858274978	NDUFA9
90	Q9BU61	-0.311251390806215	0.0501345053264836	NDUFAF3
91	H3BPJ9	-0.382976386188697	0.0281500750497941	NDUFB10
92	Q9NX14	-0.321027657933055	0.0489768072282251	NDUFB11
93	O43676	-0.184771449113278	0.254827342069376	NDUFB3
94	O95168	-0.114803965495393	0.640061733489025	NDUFB4
95	E7EWP0	-0.337029057102953	0.132087996974593	NDUFB5
96	O95169	-0.57730743725302	0.00572017185627544	NDUFB8
97	Q9Y6M9	-0.372586032658725	0.0554820912049049	NDUFB9
98	O95298	-0.288415105325241	0.0760008049977361	NDUFC2
99	O75489	-0.311256087866714	0.101634606056999	NDUFS3
100	O75251	-0.328334416014653	0.0636510055118635	NDUFS7
101	E9PKH6	-0.332376103460917	0.0418490768387258	NDUFS8
102	Q9BPW8	-0.187671297023703	0.115320363376516	NIPSNAP1
103	Q99447	0.0610846839644107	0.971561789812385	PCYT2
104	Q96HS1	-0.365790282946636	0.0191857965851914	PGAM5
105	O00264	-0.168570375594613	0.114497361684099	PGRMC1
106	P35232	-0.0459076652950193	0.838033737804499	PHB
107	Q13526	-0.413557969005844	0.0413680732953337	PIN1
108	A6NP52	-0.025414786960917	0.752616323355847	PRAF2
109	P35998	-0.132320373379542	0.323414556328009	PSMC2
110	A0A087WUL9	-0.0886758078045064	0.572426078273176	PSMD13
111	Q9H7Z7	-0.288112191843096	0.00984531603236126	PTGES2
112	Q15223	-0.165086026930179	0.160507307028517	NECTIN1
113	Q5XKP0	-0.631682323119399	0.014206194037262	MICOS13
114	P11234	-0.166860909916362	0.186787941929128	RALB
115	B5MDF5	0.299064791890962	0.432590209477977	RAN
116	P10114	-0.239858902642803	0.140906139974099	RAP2A
117	P61225	-0.148666687302867	0.127163539392894	RAP2B
118	Q00765	-0.287352985182706	0.0192063208104463	REEP5
119	K7EPS3	-0.436991384042512	0.0264165794121787	ROGDI
120	P46783	-0.369443685068573	0.0048048481961934	RPS10
121	Q9NRG7	-0.373238308340462	0.256935267877496	SDR39U1
122	P01009	0.352706279124915	0.454897053279876	SERPINA1
123	P01011	0.616758284910521	0.0955818389951069	SERPINA3
124	Q9H9B4	-0.194820377418864	0.222039133475166	SFXN1
125	Q96DD7	-0.651531891314866	0.00879120849648171	SHISA4
126	P60880	-0.417681968429395	0.0366538963034708	SNAP25
127	O95721	-0.187961778589697	0.393306238455053	SNAP29
128	Q92783	-0.272874535094687	0.300402898386676	STAM
129	Q16623	-0.366583055372042	0.049611530764928	STX1A
130	Q8NFX7	0.26640459828905	0.421585579205181	STXBP6
131	B5MCD7	-0.372110796878146	0.0782969903864271	SYNGR1
132	O43761	-0.154807782552216	0.342862988011231	SYNGR3
133	Q9UI15	-0.250221864468293	0.150349512004035	TAGLN3
134	E5RHG8	-0.445722980002154	0.0705134169422686	ELOC
135	E9PIM6	-0.432284369903428	0.0161220229083657	THY1
136	O60220	-0.561434241133026	0.0960546727867413	TIMM8A
137	P17152	-0.289896982325391	0.0227140175696714	TMEM11
138	Q9H061	-0.271759240197672	0.124540807242151	TMEM126A
139	Q6PI78	-0.399638891609684	0.0514785638990383	TMEM65
140	Q15388	-0.438374823940062	0.0494356385779249	TOMM20
141	E9PNK6	-0.661059504702337	0.0334531638012436	TPD52L1
142	Q8IUR0	-0.379629057384444	0.21135287744644	TRAPPC5
143	Q9H313	-0.136911846163569	0.790549169470401	TTYH1
144	Q5TAQ0	-0.174684506333715	0.461594163936248	UQCC2
145	Q9UDW1	-0.199363619052627	0.199123162247902	UQCR10
146	O14949	-0.466695980684537	0.0744993315117865	UQCRQ
147	F5GZV7	-0.413676490950182	0.275368134098099	VAMP1
148	F8WCA0	-0.0202286511571336	0.900234331857273	VAMP2
149	Q9P0L0	-0.415106800783766	0.0158822025940732	VAPA
150	O95292	-0.220275834985562	0.156127753875315	VAPB
151	Q99536	0.144459328044555	0.688283503252388	VAT1
152	Q9HCJ6	0.187540057262027	0.240931368209957	VAT1L
153	P55072	0.116220526853013	0.368502594384699	VCP
154	P21796	-0.244307195021498	0.0929740801951317	VDAC1
155	P45880	-0.107601480008847	0.322971206343855	VDAC2
156	Q9Y277	-0.117784693087142	0.305228120214122	VDAC3
157	H0YMF9	0.343834876010106	0.0530631149303105	WDR61
158	P54577	-0.189925087527108	0.0896636955587699	YARS
159	P61981	-0.138176256550148	0.204592640824535	YWHAG
