ID	LogFC	Pvalue	Symbol
40	A0A0A0MS52	-0.375006004853496	0.00712377581759029	A0A0A0MS52
41	J3KPJ3	-0.221847922463112	0.314627892730567	CAMKK1
42	F5GZ00	-0.349504821470579	0.0892602698912858	CAMKK2
43	H7C0X8	1.14513138004915	0.00517140194157522	CAPG
44	P07384	0.359943530707643	0.153529475787677	CAPN1
45	Q6YP21	-0.0156737467276108	0.861074710486233	KYAT3
46	P41217	-0.948229966138728	0.00668355957571893	CD200
47	Q8N111	-0.640828122440003	0.00323328854220954	CEND1
48	P09496	-0.696370334276154	0.00112981848039295	CLTA
49	P09497	-1.04752774858212	0.00435002410479805	CLTB
50	P10909	0.488577048461925	0.0274691234227171	CLU
51	Q8IUQ0	-0.658837728291263	0.0639654448427827	CLVS1
52	Q9UNS2	-0.414214442616536	0.00256912444976251	COPS3
53	E7EM64	-0.100701002683447	0.414496454745504	COPS6
54	P46109	0.870646890170541	0.0371699139711608	CRKL
55	P21291	0.456492555549108	0.344741757235958	CSRP1
56	P11182	-0.332640995970307	0.0992346697102256	DBT
57	Q13561	-0.507818289693266	0.000274692093098194	DCTN2
58	Q96GG9	-0.5558201773155	0.0436014232230613	DCUN1D1
59	H3BLZ8	0.441624064323144	0.0144614947125276	H3BLZ8
60	O43143	0.422985526309387	0.171348002722781	O43143
61	O14490	-0.453866931689418	0.0631647892049647	DLGAP1
62	P31689	-0.000247563816037668	0.885374932263657	DNAJA1
63	A0A087WT48	-0.448592183679765	0.062184214755701	DNAJA2
64	Q96EY1	-0.284025440241176	0.0362446984484372	DNAJA3
65	P25685	-0.37430340397592	0.114177607091649	DNAJB1
66	H7C2Y5	-0.24148802926767	0.171461147389501	H7C2Y5
67	C9JRD2	-0.176172944307642	0.311816706483818	DNAJB2
68	Q9UDY4	-0.778811488477577	0.00265095522593188	DNAJB4
69	P51452	0.0274097380677261	0.751398115520857	DUSP3
70	P26641	-0.0258177424201969	0.801431112314648	EEF1G
71	A0A024R571	-0.17976934368234	0.0697477385552994	EHD1
72	Q9NZN3	-0.259693196380539	0.0620752007990966	EHD3
73	Q9UBC2	-0.020214083112943	0.935900386476071	EPS15L1
74	Q969X5	0.231328272191274	0.352037224179553	ERGIC1
75	Q9BS26	-0.233117098420852	0.274518500245554	ERP44
76	Q9H0Q0	-0.301881892034654	0.0813777282860514	FAM49A
77	Q8TF61	-0.133368324744071	0.508909512126841	FBXO41
78	K7EKU3	-1.0219119755336	0.00129723954553574	FXYD7
79	O94925	-0.523894998864443	0.0030446382635949	GLS
80	Q9NZD2	0.463262060029478	0.558591967486009	GLTP
81	P29992	-0.0827078055985519	0.343240062758892	GNA11
82	P63096	-0.322697281452937	0.0222882949807108	GNAI1
83	P09471	-0.247516232551645	0.0380705830329147	GNAO1
84	P50148	-0.0110626130943555	0.878855459248614	GNAQ
85	P63092	-0.0983799892996896	0.404282038624121	GNAS
86	P00505	-0.408099839689262	0.0245923311057799	GOT2
87	Q8N335	1.38031429659418	0.00484962390022428	GPD1L
88	F5H039	-0.328458262158298	0.0628184461809813	GPHN
89	A0A0A0MTS2	0.0718577220307769	0.381835665655028	GPI
90	P00390	0.227852051211642	0.326114257389346	GSR
91	Q9Y2Q3	-0.307714276166335	0.0724665970017626	GSTK1
92	C9JAW5	-0.297413732366537	0.0945124005436931	C9JAW5
93	P30519	-0.544129531798458	0.0254191374961358	HMOX2
94	Q86YM7	-0.644266833977192	0.00869785156748371	HOMER1
95	O43301	-0.3009308080205	0.035459930787492	HSPA12A
96	H0YHE2	-0.111776715024961	0.302072675623287	IFT81
97	Q16352	-0.380038547600206	0.0259905508770169	INA
98	Q96P70	0.796012978122372	0.0228609412514802	IPO9
99	Q5JU85	-0.402498840331153	0.00995926061304783	IQSEC2
100	P23677	-0.607504327572376	0.079092828907741	ITPKA
101	H3BTU7	-0.131609366756314	0.238863249906739	KATNB1
102	Q13303	-0.710231436666142	0.00891941802309014	KCNAB2
103	O60268	-0.360659750676725	0.0653709155302302	KIAA0513
104	Q9UPV7	-0.576988822813356	0.0106342178682982	PHF24
105	Q9P260	-0.445896945127857	0.103794341074542	RELCH
106	Q96AG4	-0.197023240838652	0.356160962711652	LRRC59
107	Q8WXG6	-0.498556688370801	0.037192416664239	MADD
108	E9PGC8	-0.504830487163381	0.00316870799086746	MAP1A
109	P46821	-0.340295992560007	0.00191267364110949	MAP1B
110	P11137	-0.430876263808061	0.0502758094339633	MAP2
111	Q02750	-0.476396751700238	0.00739427896787827	MAP2K1
112	P45985	-0.978307362866596	0.00493618152334704	MAP2K4
113	Q96L34	-0.148067253672917	0.269558979897095	MARK4
114	P23368	0.32404197274202	0.15649562648965	ME2
115	Q9Y6C9	-0.209536885478285	0.0505352930353485	MTCH2
116	Q15746	-0.314258120704537	0.0447205637314013	MYLK
117	E9PAV3	-0.0853053772708975	0.423324471394998	NACA
118	Q99747	-0.375315491932696	0.0113725415331131	NAPG
119	O43776	-0.0309205861102437	0.970033728105854	NARS
120	Q9NZQ3	-0.561326252887411	4.50410140581858e-05	NCKIPSD
121	A6NIZ0	-0.660881481351218	0.00973590350933127	NDEL1
122	Q92597	-0.345312119756268	0.037573426279284	NDRG1
123	O75306	-0.22904778610445	0.184058643843176	NDUFS2
124	Q8N987	-0.948769054400627	0.00359154685972957	NECAB1
125	P07196	-0.371717334181084	0.0275182334054642	NEFL
126	Q8N5V2	-0.585478668992486	0.0814420662659802	NGEF
127	Q8IVD9	-0.472778755006129	0.0485295692400285	NUDCD3
128	D6RG39	-0.394700566208741	0.0197551123864428	OCIAD1
129	F5GYN4	0.134178778976944	0.277915433093962	OTUB1
130	Q6VY07	-0.221196637600683	0.150675884792741	PACS1
131	Q8NBM8	-0.120128062543328	0.481640172610708	PCYOX1L
132	P11177	-0.494635090311468	0.00365546893474814	PDHB
133	P13667	0.225760290192465	0.239675436358697	PDIA4
134	D6RDN9	-0.674289976759147	0.0388048273551185	PDK2
135	Q15120	-0.619288718476204	0.0105135432496704	PDK3
136	Q8IYB4	-0.18472652580783	0.120856366345353	PEX5L
137	P08237	0.0422698495541683	0.706246077510227	PFKM
138	J3KPX7	-0.165473050230825	0.264163951888832	PHB2
139	Q13492	0.00409535399119465	0.982341553478435	PICALM
140	Q9NRD5	-0.698012345719731	0.00336125907319139	PICK1
141	P27986	-0.415346039834712	0.0112581242226712	PIK3R1
142	P48426	-0.195137932815997	0.0755828230904	PIP4K2A
143	Q8TBX8	-0.449171341759711	0.0526709181594195	PIP4K2C
144	P30041	1.611721586518	0.00502216106391135	PRDX6
145	H7BYW5	-0.21521317015371	0.368037039261933	PRKAR1B
146	P31323	-0.344373330365254	0.0604082014753964	PRKAR2B
147	O75569	-0.446951309726574	0.0596567836806052	PRKRA
148	B4DKF8	-0.55095209090979	0.02351308958025	PSD3
149	P43686	-0.290394826469285	0.150163846301276	PSMC4
150	P62195	0.0938032882718201	0.418193762695127	PSMC5
151	O00231	-0.22031400417081	0.172645794199905	PSMD11
152	Q14289	-0.870571200389549	0.00178173357005417	PTK2B
153	P23469	-0.425407144246465	0.0181977394601179	PTPRE
154	Q00577	-0.172298534992569	0.231345042506709	PURA
155	Q9HBH5	-0.164634350643854	0.351983930761864	RDH14
156	A0A0A0MSE0	-0.524724738912198	0.0122081191187681	A0A0A0MSE0
157	P47914	1.03191288946197	0.0123438140541243	RPL29
158	Q7L099	-0.228505198079324	0.0396121761215521	RUFY3
159	Q8N9R8	-0.573244004315889	0.0166290607609113	SCAI
160	Q8NBX0	-0.316890467365869	0.021124519393602	SCCPDH
161	O60939	-0.82027019352216	0.00448531357812004	SCN2B
162	J3QL56	-0.367888035159338	0.190321271589166	SCO1
163	Q13228	1.1734640132141	0.00726605975580727	SELENBP1
164	B5ME97	-0.625351364168592	0.00140940381935603	SEPTIN10
165	A0A024QZX5	0.465179682112608	0.0410845835097566	SERPINB6
166	P31947	-0.643543504838038	0.00127231964856255	SFN
167	A0A0A0MS41	-0.09218764087688	0.526512247742813	SFXN3
168	D6RFW1	-0.801955152867628	0.00254168833552954	SGTB
169	Q99961	-0.375596377088001	0.0731708633020226	SH3GL1
170	Q99962	-0.322111944292248	0.0898016043704847	SH3GL2
171	Q99963	-0.350540075606354	0.0683641520676304	SH3GL3
172	Q9NR46	-0.651016003868003	0.00667507840178855	SH3GLB2
173	Q02978	-0.234871953950523	0.0291392154333038	SLC25A11
174	M0QZJ5	-0.508528495869214	0.0817872456730521	SLC25A23
175	O95847	-0.742350766383491	0.0326005733740725	SLC25A27
176	Q96AG3	-0.855550686734165	0.00484336328297263	SLC25A46
177	Q9Y6M7	-1.92975680553412	8.50449191063115e-05	SLC4A7
178	O95219	-0.359827403133462	0.0398742933748316	SNX4
179	P61266	-0.523703548319485	0.00654851321980688	STX1B
180	O15400	-0.513408158126487	0.0755430387214756	STX7
181	A0A0A0MRE3	-0.534085006415888	0.00857300418832935	SYNE2
182	Q96PV0	-0.271437420534638	0.100109621411819	SYNGAP1
183	Q8N3V7	-1.43143400304915	0.0010325595804323	SYNPO
184	P08247	-0.586205073286111	0.00432589344939859	SYP
185	Q8IV01	-0.67559835509149	0.0155436157732625	SYT12
186	F5H126	-0.320671244961611	0.0262633058823146	F5H126
187	A0A087WVA8	0.874713026230859	0.013755832314213	TEX2
188	Q3ZCQ8	-0.355905011261651	0.0146022845262187	TIMM50
189	Q9H1E5	-0.600503624799494	0.00192486061848032	TMX4
190	Q9H0E2	-0.281752537367426	0.00485284107910009	TOLLIP
191	I3L3S0	-0.365147023557589	0.0637017608305732	TRAPPC1
192	B4DDG0	-1.07204146404345	0.00124983710324512	TSPAN7
193	Q86TV6	-0.475156279007661	0.073467586107427	TTC7B
194	P68363	-0.332741732875669	0.0210177518927669	TUBA1B
195	Q13748	-0.335836528036217	0.0227113709705424	Q13748
196	P68366	-0.386012943241356	0.0137050360109396	TUBA4A
197	P07437	-0.246482347377047	0.0354068774998575	TUBB
198	Q13885	-0.377855118972253	0.0246901553267961	TUBB2A
199	Q13509	-0.207366240877549	0.0980530782626579	TUBB3
200	P04350	-0.21826074247204	0.0399370325123508	TUBB4A
201	P49411	-0.14398887260153	0.16092421991598	TUFM
202	A0A087WSW9	1.20628215773991	0.0149103461283728	TXNRD1
203	Q9UHD9	0.0592079124293411	0.881119141049443	UBQLN2
204	B1AKV2	-0.130194319241091	0.732196647161158	UQCC1
205	Q96IX5	-0.258835471069719	0.0843455798937568	ATP5MD
206	G5E9A6	-0.269466911741023	0.221114925190654	USP11
207	H7BZK6	-0.279536826553028	0.027662094381328	USP46
208	O15240	-0.703575887331011	0.0362135634612888	VGF
209	I3L4J1	-0.00388838819852697	0.961649015071189	I3L4J1
210	Q5VIR6	-0.3318299453222	0.0283673020944449	VPS53
211	A0A087WTQ2	-0.306860235734505	0.0309420916302338	WDR37
212	A0A0A0MRE6	0.601215949274357	0.608151616709659	WDR47
