ID	LogFC	Pvalue	Symbol
77	B8ZZG1	0.193870010343992	0.195131874969633	MPP6
78	P11586	0.330123416865714	0.0113399157630012	MTHFD1
79	Q7Z406	0.332260905367921	0.21694910975301	MYH14
80	P35579	0.443292251727274	0.204723053327048	MYH9
81	Q92614	0.0761877296469575	0.97217039651062	MYO18A
82	A0A087WX77	0.0637137526035054	0.626529828511186	NCAM1
83	H9KV31	0.0823644492148082	0.535928551753824	NCAM2
84	E9PL57	-0.502771499525891	0.0757362755336213	NEDD8-MDP1
85	C9JYY6	0.245505538749467	0.0281336453539119	NRCAM
86	Q9UNZ2	0.346800905856252	0.126222521942545	NSFL1C
87	Q14980	0.607504536737864	0.447862510076141	NUMA1
88	P23515	0.100447119348433	0.684260667893112	OMG
89	Q9BXW6	-0.0391712019382821	0.718458433967829	OSBPL1A
90	P09874	0.62227566576711	0.00960930296875942	PARP1
91	P11498	0.236755519547231	0.177219691356281	PC
92	Q15365	-0.0509005666785614	0.5804273992628	PCBP1
93	Q9UHG2	-0.259936779964421	0.2521119894896	PCSK1N
94	Q9NQP4	-0.432812504991856	0.0799015129043838	PFDN4
95	H3BPF6	-0.167873153476132	0.3892709846678	PFDN5
96	P17858	0.113991236961845	0.239441280082728	PFKL
97	Q15149	1.26561693783623	0.0534091765242259	PLEC
98	O00592	0.324255940701543	0.895959795430286	PODXL
99	P16435	0.213104227834855	0.262869846017068	POR
100	O14495	0.718092072784228	0.0522965760231803	PLPP3
101	Q08209	-0.26569924470548	0.0687584271528799	PPP3CA
102	P30048	-0.160595966099656	0.215983313235629	PRDX3
103	P17252	0.190267617635772	0.501187627198974	PRKCA
104	P78527	0.381727394063883	0.465669179718409	PRKDC
105	A0A087WWM6	0.188184439756776	0.704504882449084	PRODH
106	Q6P2Q9	0.0603060231638831	0.646136850283413	PRPF8
107	P18433	0.231804743772996	0.525026888117554	PTPRA
108	P04843	0.47997382241097	0.00999543046255583	RPN1
109	P04844	0.321114846843098	0.16651269857298	RPN2
110	Q9Y230	0.197293155093429	0.305932955328622	RUVBL2
111	D6REX3	0.027258220190404	0.904488785100039	SEC31A
112	Q92599	-0.0314179461284189	0.826781603526595	SEPTIN8
113	Q86VW0	0.326692477909843	0.131305779357093	SESTD1
114	P43003	0.406883678910903	0.525139580013275	SLC1A3
115	O43772	0.624750850237541	0.69871184522612	SLC25A20
116	F5GZS6	0.207555904372142	0.275650621206585	SLC3A2
117	E7EPV7	0.174326615930852	0.912015301561838	SNCA
118	Q16143	-0.405478681542811	0.160901313735672	SNCB
119	O76070	-0.315455174454253	0.159900787148351	SNCG
120	Q7KZF4	0.19255296372615	0.517488078237731	SND1
121	Q99523	0.158555442414331	0.320996383875683	SORT1
122	A0A0A0MS37	0.378223622830336	0.353014867922146	A0A0A0MS37
123	Q13813	0.102660265265963	0.758191398284962	SPTAN1
124	Q01082	0.0979317743175465	0.83294770262545	SPTBN1
125	Q9UJZ1	0.00518374094074351	0.957481677474765	STOML2
126	O00186	0.598728700039618	0.127610879213619	STXBP3
127	Q9BR01	-0.344422938023921	0.246630252114456	SULT4A1
128	Q8NHG7	0.0403428923711001	0.875418310749853	SVIP
129	A0A087WV68	0.104920468697899	0.534122247869229	TARDBP
130	P26639	0.0592702403830453	0.496407052219338	TARS
131	C9JJP5	-0.00121902540315505	0.981047511496293	TFG
132	P21980	-0.111671182121186	0.472093821933815	TGM2
133	F6SDV2	0.0490376839754735	0.692934896263794	TINAGL1
134	Q9Y490	0.931820869593509	0.076812118357402	TLN1
135	Q9Y4G6	-0.070515309545542	0.631749375491308	TLN2
136	Q9NZR1	-0.0362588596372772	0.806338964743311	TMOD2
137	Q92973	0.128977893766626	0.425142842937681	TNPO1
138	Q92752	0.179131741884811	0.436128530974025	TNR
139	O96008	-0.0132454468402344	0.519781758429607	TOMM40
140	P12270	0.357612510900484	0.382342333889926	TPR
141	O75962	0.547834773631731	0.0513817453447682	TRIO
142	Q14166	0.0412541823864604	0.66831472126803	TTLL12
143	A0AVT1	0.224648772162265	0.386413826229817	UBA6
144	A6NG10	-0.0776064304216866	0.631706725693044	WBP2
145	O14980	0.151605116502276	0.442464807906699	XPO1
146	P13010	0.296322142378289	0.0706428965272161	XRCC5
147	P12956	0.0868017950989749	0.772647249461451	XRCC6
148	O15498	-0.135221967416903	0.364971354947499	YKT6
