ID	LogFC	Pvalue	Symbol
34	Q9UPA5	-0.436709299847687	0.0955547342780462	BSN
35	B4DQI1	-0.0833370130223914	0.626112843499297	C2
36	P00918	1.69908266659396	0.0421729463860345	CA2
37	B4DSF6	-0.222849163472818	0.416364246154826	CACNA2D3
38	Q9ULU8	-0.288437042090173	0.0814071871170997	CADPS
39	P49069	-0.32832544733387	0.166063221216775	CAMLG
40	Q8WXD9	-0.286275315983681	0.241968920022508	CASKIN1
41	Q6P1N0	-0.144341134999451	0.634142436337788	CC2D1A
42	Q08722	-0.371570046763111	0.0236749030389666	CD47
43	A6NNI4	-0.0197061513400577	0.838009167488473	CD9
44	Q9UJX2	-0.327364093888487	0.18631304323463	CDC23
45	K7EQA9	-0.189950450898227	0.160256930551237	CDC37
46	Q9Y5S2	-0.139165290178085	0.489879633448495	CDC42BPB
47	A0A0A0MTR1	0.0340075887476087	0.957865876406313	A0A0A0MTR1
48	O95674	0.133512669860719	0.914646626221331	CDS2
49	P23528	0.5760120608987	0.0967778744236473	CFL1
50	Q9Y281	0.229640239173672	0.624774653292679	CFL2
51	A0A087X0M8	0.0176043826271373	0.651362600655089	CHL1
52	H7BYJ3	-0.883578359275502	0.0195080180020978	CIT
53	Q14008	0.0727069407940711	0.77297842587257	CKAP5
54	O75508	-1.41648432021413	0.153242231339983	CLDN11
55	Q9UDT6	0.0769540214667504	0.533045249245019	CLIP2
56	A0A087WVQ6	-0.51454964779524	0.0312708725380301	CLTC
57	P78357	-0.0600188653227038	0.68911183660979	CNTNAP1
58	Q9UHC6	-0.455883826806143	0.0184507676072652	CNTNAP2
59	P35606	0.100150601929288	0.856996074637121	COPB2
60	Q5T4F6	0.180428109376127	0.314499589136936	CRTAC1
61	P01034	-0.0936156862275013	0.723200282491041	CST3
62	K4DI93	-0.382818429233321	0.0196043614069166	CUL4B
63	Q93034	0.108266449986234	0.375966230125727	CUL5
64	E7EVJ5	-0.270190399641544	0.117796978974967	CYFIP2
65	Q9Y4D1	-0.660788584170516	0.0542003098283359	DAAM1
66	Q6PI48	-0.0795525074570482	0.63102487965714	DARS2
67	Q14203	-0.0760215360050317	0.640056746513132	DCTN1
68	Q16531	-0.0311626754692024	0.935073099242593	DDB1
69	B5MBY2	-0.614091202353748	0.550203585448952	DGKB
70	E7ERW8	0.579630372694112	0.0201397546568851	E7ERW8
71	Q8TDJ6	-0.516351112819099	0.0363991187470109	DMXL2
72	Q8IZD9	-0.447557889768404	0.11673685551302	DOCK3
73	Q8N608	-0.271510040684874	0.17333944655949	DPP10
74	O43237	0.0505562242432449	0.533675479681646	DYNC1LI2
75	Q15075	-0.190247014758703	0.588011655121777	EEA1
76	Q14240	-0.0961469913028224	0.271580471953221	EIF4A2
77	P38919	0.109633120125639	0.506543710959089	EIF4A3
78	Q15056	-0.130250732089338	0.307095295775985	EIF4H
79	Q15717	0.111756376476096	0.587721341478199	ELAVL1
80	Q15006	0.22480479658812	0.522013764896669	EMC2
81	O94919	0.0196593841936057	0.846364708866472	ENDOD1
82	E9PG71	-0.422399685555724	0.0594400790653819	EPHA4
83	O15083	-0.123619635367123	0.558722575156391	ERC2
84	Q9BSJ8	-0.0758819594245736	0.428247943673346	ESYT1
85	A0FGR8	-0.297534764479126	0.159243404396433	ESYT2
86	M0R366	-0.314588284472852	0.132943380450878	FSD1
87	O75899	-0.229310462273066	0.275766669287629	GABBR2
88	P14867	-0.721384227175313	0.0148156503202465	GABRA1
89	P18507	-0.697329675072195	0.00646018896493986	GABRG2
90	O14976	-0.369058583615116	0.399372717591338	GAK
91	Q5VZR0	0.108653410159092	0.610425101088149	GLIPR2
92	P19086	-0.122046555007992	0.268521382870828	GNAZ
93	P46926	-0.0863226151977243	0.368852507556181	GNPDA1
94	Q13491	-0.0424178277321827	0.965534365735893	GPM6B
95	Q5T848	-0.641479962257596	0.0631092688244911	GPR158
96	Q05586	-0.243430095720559	0.19582707473432	GRIN1
97	A0A087WT45	-0.128507903220203	0.312439552320923	GRIPAP1
98	P09211	1.49115268778482	0.00872103286185303	GSTP1
99	G3V1N2	0.68346335355353	0.0374141954836846	HBA2
100	P68871	0.727666803499906	0.0193825961124153	HBB
101	P02042	0.663837989902155	0.0175330593330761	HBD
102	B2R5W2	0.150374625693455	0.148340770115242	HNRNPC
103	P61978	-0.00161183202582161	0.997454578353775	HNRNPK
104	Q3SXM5	-0.240803232275473	0.116246921288957	HSDL1
105	Q7Z6Z7	0.0914064692199156	0.554174843178649	HUWE1
106	A0A087X054	0.0614794380671974	0.683830620159523	HYOU1
107	Q9NSE4	-0.142356726828054	0.405284892037442	IARS2
108	Q9UMF0	-0.242709084235144	0.186875108206326	ICAM5
109	O95373	-0.262475624081913	0.198020510232834	IPO7
110	Q14643	-0.588900933443354	0.0655474099290994	ITPR1
111	A0A0A0MRC3	0.334258522301013	0.108544009606238	KCNMA1
112	P32004	-0.0396249596970828	0.732333839833305	L1CAM
113	O95970	-0.472400442216586	0.00325006411586883	LGI1
114	Q96FE5	0.103389605580673	0.758080382892302	LINGO1
115	O94910	-0.293745931153937	0.179681928069183	ADGRL1
116	P42704	-0.302732681000311	0.0734709109414951	LRPPRC
117	P62310	0.29418368759884	0.515284541994558	LSM3
118	Q969L2	-0.463505319571788	0.027095482351447	MAL2
119	P27361	0.0972460224748568	0.425183701775896	MAPK3
120	A8MXP9	0.177658799422624	0.31671461376865	MATR3
121	Q96N66	-0.354673219572424	0.229732576999505	MBOAT7
122	P48163	1.10500053528868	0.0225053167406066	ME1
123	P51608	0.020616007781898	0.911061215290231	MECP2
124	F8VQX6	0.49945901483004	0.420631368775317	METTL7A
125	O14880	-0.265538230440216	0.0397754860450689	MGST3
126	Q8N4C8	-0.299541446637616	0.133670799290184	MINK1
127	P00846	-0.182203873422926	0.184586706048633	MT-ATP6
128	P00395	-0.327433720127491	0.435733131251876	MT-CO1
129	P03886	-0.527616269713629	0.0797099301516176	MT-ND1
130	P03891	-0.284141774886449	0.280520296209613	MT-ND2
131	P03905	-0.390617535973037	0.118148877012667	MT-ND4
132	P03915	-0.311550745319549	0.201934333994198	MT-ND5
133	F6WFU6	-0.161735457868055	0.182439104164096	F6WFU6
134	Q96S97	-0.349615057147225	0.0411644515155693	MYADM
135	P35580	-0.228141979157576	0.144357434032076	MYH10
136	F8WE88	-0.309668539435249	0.122562105049484	MYO5A
137	F5GXV7	-0.148492742511568	0.465696279346401	NBEA
138	A0A0A0MTJ9	-0.268152443794104	0.0913884799638444	NCEH1
139	E7EWM1	-0.444610856874702	0.0433177239254141	NCOA2
140	P12036	-0.509551070851846	0.118304161327852	NEFH
141	O94856	-0.0176179925014245	0.891702960375253	NFASC
142	Q13423	-0.346192213223075	0.161526329359423	NNT
143	P06748	0.103070902639616	0.498036780315373	NPM1
144	E7ERL8	-0.20866138485098	0.544812683962799	NRXN1
145	Q9Y4C0	-0.120845846266823	0.46745553114208	NRXN3
146	Q9ULD0	-1.30238220023057	0.00298558179708793	OGDHL
147	F8VQX7	-0.0708935189396897	0.887463021357687	OSBPL8
148	P43034	-0.290786233406087	0.0641660381996598	PAFAH1B1
149	E9PHT6	-0.200601026051238	0.307380863206765	PANK4
150	P05165	-0.0125366607898734	0.911442204511101	PCCA
151	Q08174	-0.150660716087011	0.382659448923007	PCDH1
152	Q9Y6V0	-0.479066486637361	0.109271200683273	PCLO
153	F6T1Q0	-0.276575529364562	0.472836573506645	PDE12
154	P54750	0.020975981366805	0.909714596723217	PDE1A
155	Q14123	-0.424229823726229	0.20663614604251	PDE1C
156	E5RGS4	0.31803338353181	0.176912682714275	PFDN1
157	Q9UHV9	-0.0608209684226837	0.717078021039504	PFDN2
158	P36871	1.024764045289	0.0073834554151131	PGM1
159	Q92561	-0.286318093707928	0.0681569556295175	PHYHIP
160	Q96FC7	-0.157145565866198	0.300961767582087	PHYHIPL
161	J3KN10	-0.396843918002072	0.0742524773370173	J3KN10
162	H7C276	-0.512796076960989	0.0808978720626657	PLCL2
163	F5GYU9	0.264620808185501	0.29949395961737	PLEKHB1
164	P60201	-0.79740816850853	0.144514551062642	PLP1
165	Q9UIW2	-0.658374256167476	0.00871800723465447	PLXNA1
166	Q9HCM2	-0.689842112885173	0.0120002978515885	PLXNA4
167	Q8IY17	-0.00973851682050024	0.97648934516255	PNPLA6
168	Q9Y570	-0.349397409877192	0.0241887749811431	PPME1
169	P50897	0.0930586494094971	0.537695970319907	PPT1
170	Q4J6C6	-0.219413286534832	0.551001299276014	PREPL
171	P13861	0.18347306042939	0.126792001316365	PRKAR2A
172	P05771	-0.0997470965162722	0.349639641727915	PRKCB
173	P60891	0.0679379247448358	0.614414470040422	PRPS1
174	P25787	-0.0972916363050691	0.656023835511002	PSMA2
175	P25788	-0.0268301320929774	0.831595021222242	PSMA3
176	H0YL69	0.089145518420009	0.347016039134211	PSMA4
177	G3V5Z7	0.165832510114419	0.147872081954641	PSMA6
178	O14818	0.221445042753239	0.0891830326071951	PSMA7
179	P20618	-0.0392958816959011	0.64047681228469	PSMB1
180	P49721	0.0197443897869392	0.976050973527997	PSMB2
181	P49720	0.146498125609698	0.528316280352151	PSMB3
182	P28072	0.0443288504257889	0.822406008874396	PSMB6
183	A0A087X2I1	0.0124510908645845	0.76292432980864	PSMC6
184	O00232	-0.0939170747985989	0.697441481566092	PSMD12
185	E7ESA6	-0.114726587068579	0.426536271034912	PTK2
186	B8ZZQ6	-0.853305409165813	0.0862479620832865	PTMA
187	H3BPZ1	0.214047837967371	0.684983151089583	HACD3
188	A0A0A0MR60	-0.284382195775028	0.250148936215944	PTPRS
189	P61026	-0.272742096077245	0.0188698414040534	RAB10
190	Q96E17	-0.780387242199567	0.0742303923615355	RAB3C
191	H7C3P7	-0.0646007936754012	0.626123336455138	RALA
192	P52306	0.0233126649719087	0.867977447412686	RAP1GDS1
193	C9J931	-0.0446826072344937	0.803377323756677	RHEB
194	A0A087WXU0	-0.605466885778562	0.096076603629166	RMND1
195	B9ZVP7	-0.0323852379583591	0.737118836379961	RPL23
196	E9PJD9	0.0582811046663422	0.649854855976495	RPL27A
197	P62266	0.179362421599398	0.472426118940783	RPS23
198	P62851	0.104516352141523	0.670679099792314	RPS25
199	P62857	-0.523704431276931	0.0507888755575919	RPS28
200	C9J9K3	0.0637919082950226	0.542671661892052	RPSA
201	Q9Y3I0	0.380199026023043	0.14536029227214	RTCB
202	Q9NQC3	-0.246343969473146	0.0887503431876677	RTN4
203	H7BY35	-0.418246926873655	0.13832718795518	RYR2
204	Q9NTJ5	-0.00517640845115991	0.963636735689345	SACM1L
205	Q9Y512	-0.018663184198814	0.908279682799073	SAMM50
206	G5E933	-0.168300350571676	0.0431160361064749	G5E933
207	Q8TAC9	-0.350892198922379	0.201189410171718	SCAMP5
208	Q99250	-0.534081852299653	0.0301078680732257	SCN2A
209	F8VWM7	-0.775526990216664	0.0287381769390712	F8VWM7
210	B1AMS2	-0.369253758220889	0.0739363044170723	SEPTIN6
211	P55011	-0.113156481080508	0.536340747250713	SLC12A2
212	Q9H2X9	-0.176305728519098	0.411767578675712	SLC12A5
213	P53985	0.77426217639676	0.256588778963937	SLC16A1
214	Q9P2U7	-0.315552123199699	0.170583911660268	SLC17A7
215	P43004	-0.767601594214368	0.00848153732780452	SLC1A2
216	P43007	0.00893992534007424	0.841553674274619	SLC1A4
217	Q9UI40	-0.633243400564	0.00339236052145399	SLC24A2
218	F8VVM2	-0.438836860283369	0.02355688848005	SLC25A3
219	P12235	-0.381462831100704	0.0269211032826764	SLC25A4
220	P05141	-0.427762775360394	0.0120737356665932	SLC25A5
221	P12236	-0.339481656743455	0.0715445130830726	SLC25A6
222	P11166	-0.137179623323163	0.423543707178877	SLC2A1
223	Q9H598	-0.0202888941244635	0.789213160065645	SLC32A1
224	Q8WWI5	0.0695285566694964	0.696296673052787	SLC44A1
225	C9J240	-0.726763131293083	0.00981426952916816	SLC4A10
226	Q9Y6R1	-0.297702317965299	0.221177691198294	SLC4A4
227	P30531	-0.449535163143589	0.099742028254351	SLC6A1
228	Q9H1V8	-0.219323990888499	0.257987505547124	SLC6A17
229	P32418	-0.663441455616847	0.00553635497772128	SLC8A1
230	F5H6L7	-0.495971848830764	0.0574253993291956	SLC8A2
231	Q92581	-1.53384080150439	0.115122065224162	SLC9A6
232	P11277	0.0429060870777459	0.88336598153765	SPTB
233	O15020	-0.266978349336048	0.148065422461795	SPTBN2
234	A0A087X165	-0.123908486209766	0.413231061468939	SRCIN1
235	G5EA48	-0.423792184901743	0.177747563238295	SRGAP1
236	H0YLA2	0.148859116802453	0.700504399818751	SRP14
237	J3KTL2	-0.051230132189994	0.573583173066319	SRSF1
238	A0A087X2D0	0.0777339231194093	0.593717899758326	SRSF3
239	C9IZQ1	0.226529504864853	0.350647318354577	SSR1
240	Q9Y3F4	-0.0951012850979551	0.443738240494072	STRAP
241	H3BS86	0.0299750240108115	0.964945732419128	STUB1
242	Q5T5C0	-0.198528337737596	0.188548678079222	STXBP5
243	P53999	-0.130589067635245	0.512818054561383	SUB1
244	P53597	-0.755136795827189	0.0318034389423512	SUCLG1
245	O15260	-0.430400193370019	0.218410858408397	SURF4
246	Q7L0J3	-0.342614994064302	0.0962471918915621	SV2A
247	Q7L1I2	-0.592268505286046	0.0170711993382681	SV2B
248	C9JFZ1	-0.317549232369968	0.0810708029570955	SYNJ1
249	Q8N9I0	-0.985054938212319	0.00486042427786904	SYT2
250	Q66K14	-0.0496486015523767	0.672252094057569	TBC1D9B
251	Q15814	-0.111218616022465	0.5726535041998	TBCC
252	J3KR97	-0.317947775002023	0.241527083740904	TBCD
253	Q9NZ01	0.0695072161149621	0.870465039152388	TECR
254	H7BYN3	-0.00806064078488596	0.9808162314892	TFAM
255	D6RAA6	-0.112931919388181	0.325496921385246	TMEM33
256	Q96JJ7	0.082379526162206	0.545589152484796	TMX3
257	H0YK48	-0.0194415330242306	0.915160794402523	TPM1
258	O75382	-0.0180861265235013	0.918377627746845	TRIM3
259	Q96Q11	0.318463947748642	0.31696728224772	TRNT1
260	P43897	-0.372162428073343	0.0920733474251656	TSFM
261	Q86UY0	0.435740123785613	0.215187117770855	TXNDC5
262	E7EQ61	-0.236232035392586	0.277618082773838	UBA5
263	Q5T4S7	-0.608674669760797	0.0296687226827665	UBR4
264	Q16851	0.209402040663161	0.037006199472612	UGP2
265	O60763	0.0708383062820019	0.565839554665056	USO1
266	P26640	0.190161685304957	0.489615680319539	VARS
267	Q96RL7	-0.147024397501524	0.78062845953355	VPS13A
268	Q4G0F5	-0.318224601423139	0.022769623335468	VPS26B
269	Q9Y4E6	-0.460711406772832	0.0318940789055466	WDR7
270	Q9Y4P8	0.0934909893582637	0.519898710632619	WIPI2
271	E7ESC6	-0.169273890144798	0.430060844907883	XPO7
272	Q8N4Q0	-0.229945344705932	0.414227780718848	ZADH2
